單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"5,932,772,002","4,069,452,202","1,863,319,800"
自營商(避險),"12,987,975,662","9,391,317,383","3,596,658,279"
投信,"19,565,235,854","23,657,628,704","-4,092,392,850"
外資及陸資(不含外資自營商),"153,013,765,288","149,743,757,736","3,270,007,552"
外資自營商,"61,633,930","65,546,230","-3,912,300"
合計,"191,499,748,806","186,862,156,025","4,637,592,781"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
